entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,task,is_correct,model_family,model_size,correct_first,exemplar,exemplar_de,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,profession
,invalid,valid,gpt2-medium,,,1.7244607,2.5759945,0.5,0.0078125,-1.904177,-8.229119,-1.48138808,-3.117235400000001,78.10088654500001,10,3.3382471860000007,3.3382471860000007,1.0,4.436120293340841,15,152.75966854,10,0.0,55.64686102499999,20,5.863040884642856e-15,21.43527265158941,12,syllogism,False,GPT-2,355,,,,dragons_mythical_exist^violate^invalid,dragons_mythical_exist,2.0,False,True,False,
,valid,invalid,gpt2-medium,,,1.570246,2.7269957,1.0,0.1,-0.4047877,-4.7726855,1.344511,3.0506065000000007,77.607949408,10,0.0,0.0,0.0416666666666666,10.682517240061564,13,95.415463078,12,54.767114022,0.0,12,21.980505525937996,0.0,8,syllogism,True,GPT-2,355,,,,dragons_mythical_exist^violate^valid,dragons_mythical_exist,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.4169581,2.6440525,1.0,0.1,-0.344464,-4.991619,1.5681649000000002,3.0387400000000007,77.69679622000001,10,0.0,0.0,0.0416666666666666,10.59499515700395,13,96.59172973399998,12,56.514949165999994,0.0,12,22.417434318017698,0.0,15,syllogism,True,GPT-2,355,,,,dragons_mythical_exist^violate^valid,dragons_mythical_exist,2.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.4728216,2.3121774,1.0,0.0909090909090909,-0.35667348,-5.2340503,1.49229432,3.338849700000001,76.320509715,15,0.0,0.0,0.0416666666666666,10.668170365847397,13,99.1459634123,13,61.976218387699994,0.0,12,25.22143357190888,0.0,8,syllogism,True,GPT-2,355,,,,politicians_dishonest_lie^consistent^valid,politicians_dishonest_lie,1.0,True,True,True,
,valid,invalid,gpt2-medium,,,1.4531575,2.300457,1.0,0.1,-0.37501886,-5.112435,1.36413574,3.433047,76.37158723,10,0.0,0.0,0.0416666666666666,10.62850246677992,13,98.945386185,12,58.775772415,0.0,12,23.85406932944901,0.0,8,syllogism,True,GPT-2,355,,,,politicians_dishonest_lie^consistent^valid,politicians_dishonest_lie,2.0,True,True,True,
,invalid,valid,gpt2-medium,,,1.4928136,2.3206527,0.5,0.0064516129032258,-1.91624,-8.75182,-1.56746297,-3.4089827,76.55781815200001,15,4.151031419,4.151031419,1.0,4.05863982434325,16,163.2915277,13,0.0,63.23188500700001,20,5.4814816503752514e-15,25.084526172649884,12,syllogism,False,GPT-2,355,,,,politicians_dishonest_lie^consistent^invalid,politicians_dishonest_lie,1.0,False,True,True,
,invalid,valid,gpt2-medium,,,1.4595973,2.311805,0.5,0.0066225165562913,-1.8900135,-8.700451,-1.5428925,-3.432053999999999,76.325320836,10,3.815255525,3.815255525,1.0,4.336356755730308,15,160.03756959999998,13,0.0,60.730786485,20,5.412317597805414e-15,23.53487674716012,12,syllogism,False,GPT-2,355,,,,politicians_dishonest_lie^consistent^invalid,politicians_dishonest_lie,2.0,False,True,True,
,valid,invalid,gpt2-medium,,,1.4977627,2.2984507,1.0,0.0833333333333333,-0.36912924,-5.3683524,1.47352026,3.5216065999999993,76.554059174,15,0.0,0.0,0.0416666666666666,10.110621686922226,14,100.0779716493,13,63.8603251507,0.0,12,25.22821455729238,0.0,8,syllogism,True,GPT-2,355,,,,politicians_dishonest_lie^violate^valid,politicians_dishonest_lie,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.5443699,2.3688502,1.0,0.1,-0.38347894,-5.245509,1.45065686,3.5762459999999994,76.61604608,10,0.0,0.0,0.0416666666666666,10.680912592958569,13,98.890651593,13,63.731388707,0.0,12,25.89959210629709,0.0,8,syllogism,True,GPT-2,355,,,,politicians_dishonest_lie^violate^valid,politicians_dishonest_lie,2.0,True,True,False,
,invalid,valid,gpt2-medium,,,1.7419622,2.3307679,0.5,0.0055865921787709,-1.755985,-9.042986,-1.30101395,-3.658784500000001,77.08535093,15,4.33537568,4.33537568,1.0,4.118525038266146,15,160.543364,13,0.0,59.76461520400001,17,5.797275452922655e-15,22.482253220748056,12,syllogism,False,GPT-2,355,,,,politicians_dishonest_lie^violate^invalid,politicians_dishonest_lie,1.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.5451047,2.2705433,0.5,0.006060606060606,-1.8640212,-8.967884,-1.4879189,-3.6373653,76.451444075,15,4.283823083,4.283823083,1.0,4.147258160439156,15,163.25777399999998,13,0.0,62.971964863,20,5.736391231401797e-15,24.699864277464417,12,syllogism,False,GPT-2,355,,,,politicians_dishonest_lie^violate^invalid,politicians_dishonest_lie,2.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.3467494,2.451874,0.5,0.0087719298245614,-1.9625298,-8.119151,-1.65242436,-3.140131,76.517705393,10,4.2287412060000005,4.2287412060000005,1.0,4.208214326558393,15,161.2730289,13,0.0,64.321544063,20,3.539150442709764,25.380089345592097,4,syllogism,False,GPT-2,355,,,,whales_mammals_big^consistent^invalid,whales_mammals_big,1.0,False,True,True,
,invalid,valid,gpt2-medium,,,1.2756606,2.4919531,0.5,0.0084033613445378,-1.9678324,-8.149528,-1.67336078,-3.11456,76.243269392,10,4.238746248,4.238746248,1.0,4.38086892142245,15,161.3387328,13,0.0,64.4057132585,20,2.7454644252003813,25.52821548781813,4,syllogism,False,GPT-2,355,,,,whales_mammals_big^consistent^invalid,whales_mammals_big,2.0,False,True,True,
,valid,invalid,gpt2-medium,,,1.257648,2.494866,1.0,0.1,-0.29159448,-4.982811,1.67377282,3.1470020000000005,76.1657041,10,0.0,0.0,0.0416666666666666,10.607953537842045,13,96.62594232,13,64.34848628,0.0,12,26.867846239947436,2.4128760571681784,15,syllogism,True,GPT-2,355,,,,whales_mammals_big^consistent^valid,whales_mammals_big,1.0,True,True,True,
,valid,invalid,gpt2-medium,,,1.3154058,2.5232167,1.0,0.1,-0.3040277,-4.857708,1.6491976,3.163308,76.480896171,10,0.0,0.0,0.0416666666666666,10.638014098359328,13,96.1047109197,13,63.809170280299995,0.0,12,26.26215447005326,2.128780504333464,15,syllogism,True,GPT-2,355,,,,whales_mammals_big^consistent^valid,whales_mammals_big,2.0,True,True,True,
,invalid,valid,gpt2-medium,,,1.2789323,2.400051,0.5,0.0082644628099173,-1.9426142,-8.297038,-1.63940597,-3.2564080000000004,76.252917955,10,4.410341714000001,4.410341714000001,1.0,4.105659352319483,16,162.93734030000002,10,0.0,65.143405525,20,1.4398563793567047,24.75489558615249,4,syllogism,False,GPT-2,355,,,,whales_mammals_big^violate^invalid,whales_mammals_big,1.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.4129586,2.4480715,0.5,0.0083333333333333,-1.8442225,-8.223499,-1.49761765,-3.2894065,76.542271984,10,4.2787330825000005,4.2787330825000005,1.0,4.3784051101781944,15,159.6012125,10,0.0,62.55128804180001,20,1.2874557353648275,24.082404433116416,4,syllogism,False,GPT-2,355,,,,whales_mammals_big^violate^invalid,whales_mammals_big,2.0,False,True,False,
,valid,invalid,gpt2-medium,,,1.2764388,2.4567525,1.0,0.1111111111111111,-0.3008189,-4.888189,1.6346631,3.221989,76.849338654,10,0.0,0.0,0.0416666666666666,10.650314423177372,13,96.693665049,13,66.408795251,0.0,12,25.45647885425429,0.7359938939811268,15,syllogism,True,GPT-2,355,,,,whales_mammals_big^violate^valid,whales_mammals_big,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.2774742,2.4751775,1.0,0.1,-0.29978418,-5.049139,1.6660130199999998,3.1673349999999996,77.221573756,10,0.0,0.0,0.0416666666666666,10.635142800385456,13,97.285493341,13,65.776521459,0.0,12,25.55651895105453,0.8781818508166302,15,syllogism,True,GPT-2,355,,,,whales_mammals_big^violate^valid,whales_mammals_big,2.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.218438,2.446256,1.0,0.1111111111111111,-0.2886097,-4.9087677,1.6745706,3.3546043,76.64926842599999,10,0.0,0.0,0.0416666666666666,10.68691412426682,13,98.335044154,8,65.665800346,0.0,12,29.336879601008505,0.1577901511717828,8,syllogism,True,GPT-2,355,,,,food_vegetables_healthy^violate^valid,food_vegetables_healthy,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.2629951,2.4972289,1.0,0.0909090909090909,-0.31017086,-5.0231676,1.58286764,3.2784503999999997,77.14554639400001,10,0.0,0.0,0.0416666666666666,10.612784849557904,13,98.9304500216,8,64.51099277840001,0.0,12,28.737116206825867,0.0,15,syllogism,True,GPT-2,355,,,,food_vegetables_healthy^violate^valid,food_vegetables_healthy,2.0,True,True,False,
,invalid,valid,gpt2-medium,,,1.2309973,2.4244065,0.5,0.0071428571428571,-2.008418,-8.558236,-1.7205133,-3.3803100000000006,76.781079161,10,4.345404718999999,4.345404718999999,1.0,4.174335571142979,15,166.074533,13,0.0,66.311810957,20,0.3905074944865396,27.690534768322625,4,syllogism,False,GPT-2,355,,,,food_vegetables_healthy^violate^invalid,food_vegetables_healthy,1.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.2772182,2.4641452,0.5,0.0075187969924812,-1.9807153,-8.422645,-1.6824589,-3.401305999999999,76.93470585200001,10,4.24307333,4.24307333,1.0,4.179595358820594,15,164.1993642,10,0.0,65.3647376941,20,0.3588494792834608,27.29195006311446,4,syllogism,False,GPT-2,355,,,,food_vegetables_healthy^violate^invalid,food_vegetables_healthy,2.0,False,True,False,
,valid,invalid,gpt2-medium,,,1.2070963,2.4977837,1.0,0.0833333333333333,-0.2874326,-5.1222763,1.6515523,3.414547699999999,76.761326424,10,0.0,0.0,0.0416666666666666,10.575463152737694,13,98.563350889,13,64.826169611,0.0,12,29.350885588824553,1.939104344581583,15,syllogism,True,GPT-2,355,,,,food_vegetables_healthy^consistent^valid,food_vegetables_healthy,1.0,True,True,True,
,valid,invalid,gpt2-medium,,,1.2249337,2.5832858,1.0,0.1,-0.2912627,-4.913843,1.6256561,3.294214,77.102792834,10,0.0,0.0,0.0416666666666666,10.593417827669963,13,97.7055590433,8,63.04437315669999,0.0,12,28.93889276893208,1.6941359028556544,8,syllogism,True,GPT-2,355,,,,food_vegetables_healthy^consistent^valid,food_vegetables_healthy,2.0,True,True,True,
,invalid,valid,gpt2-medium,,,1.1563424,2.4694614,0.5,0.0066666666666666,-2.066197,-8.597366,-1.80685442,-3.473625999999999,76.615516212,10,4.203071146,4.203071146,1.0,4.356603575049483,15,166.3203887,13,0.0,67.6022163957,20,2.2190802958554543,28.966668553625112,4,syllogism,False,GPT-2,355,,,,food_vegetables_healthy^consistent^invalid,food_vegetables_healthy,1.0,False,True,True,
,invalid,valid,gpt2-medium,,,1.2540039,2.543604,0.5,0.0070422535211267,-1.9578743,-8.466337,-1.66799545,-3.4989849999999993,77.08860999400001,10,4.040763588,4.040763588,1.0,4.407160088847226,15,163.2340279,13,0.0,65.1190777564,20,2.1534180346863914,27.919773247541013,4,syllogism,False,GPT-2,355,,,,food_vegetables_healthy^consistent^invalid,food_vegetables_healthy,2.0,False,True,True,
,valid,invalid,gpt2-medium,,,1.355926,2.5766435,1.0,0.0833333333333333,-0.36998367,-5.01293,1.30908013,3.5335224999999992,77.521958895,15,0.0,0.0,0.0416666666666666,10.57821985211575,13,98.262990018,13,57.525859581999995,0.0,12,24.58259749927231,0.0,8,syllogism,True,GPT-2,355,,,,famous_wealthy_old^consistent^valid,famous_wealthy_old,1.0,True,True,True,
,valid,invalid,gpt2-medium,,,1.3537534,2.4866707,1.0,0.0833333333333333,-0.3747356,-5.074837,1.2772045,3.586225,77.538711388,15,0.0,0.0,0.0416666666666666,10.577897287572965,13,98.516904653,13,58.90841904700001,0.0,12,25.371438272930035,0.0,15,syllogism,True,GPT-2,355,,,,famous_wealthy_old^consistent^valid,famous_wealthy_old,2.0,True,True,True,
,invalid,valid,gpt2-medium,,,1.400404,2.5617108,0.5,0.0059171597633136,-1.7873363,-8.666617,-1.43200673,-3.6127100000000008,77.62921487,10,4.058606998,4.058606998,1.0,4.322928789845772,15,158.3902322,13,0.0,60.063525204,20,4.92635308367067e-15,25.01000059782637,12,syllogism,False,GPT-2,355,,,,famous_wealthy_old^consistent^invalid,famous_wealthy_old,1.0,False,True,True,
,invalid,valid,gpt2-medium,,,1.374989,2.4670908,0.5,0.0058479532163742,-1.6986072,-8.785153,-1.33154868,-3.672971299999999,77.562647688,15,4.010604907,4.010604907,1.0,4.317708433225372,15,159.29809749999998,13,0.0,60.236788518999994,20,4.195986471478145e-15,24.57201344042864,12,syllogism,False,GPT-2,355,,,,famous_wealthy_old^consistent^invalid,famous_wealthy_old,2.0,False,True,True,
,valid,invalid,gpt2-medium,,,1.3484975,2.4666204,1.0,0.1,-0.37991488,-5.021664,1.25256732,3.492859,77.148809437,10,0.0,0.0,0.0416666666666666,10.128065343204783,14,98.7545415087,13,59.491007991299995,0.0,12,25.15975104798389,0.0,15,syllogism,True,GPT-2,355,,,,famous_wealthy_old^violate^valid,famous_wealthy_old,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.4168047,2.5173352,1.0,0.1,-0.4080662,-5.005802,1.1782332,3.4875940000000005,77.53702814,10,0.0,0.0,0.0416666666666666,10.629038772866153,13,98.37183319,13,56.79946287000001,0.0,12,23.0281520995968,0.0,8,syllogism,True,GPT-2,355,,,,famous_wealthy_old^violate^valid,famous_wealthy_old,2.0,True,True,False,
,invalid,valid,gpt2-medium,,,1.3547167,2.471705,0.5,0.0066666666666666,-1.6661754,-8.649399,-1.2932911,-3.653698600000001,77.37160245,10,4.203291087,4.203291087,1.0,4.328306314757722,15,158.51112210000002,13,0.0,59.347060576,20,5.193786332917973e-15,25.632439417976354,12,syllogism,False,GPT-2,355,,,,famous_wealthy_old^violate^invalid,famous_wealthy_old,1.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.4798633,2.4946632,0.5,0.0061728395061728,-1.670605,-8.718475,-1.2633744399999998,-3.693182999999999,77.58897371699999,15,4.298989392,4.298989392,1.0,4.161281106903512,15,157.8996915,13,0.0,59.055291461,20,5.1560736450721306e-15,25.6045365183882,12,syllogism,False,GPT-2,355,,,,famous_wealthy_old^violate^invalid,famous_wealthy_old,2.0,False,True,False,
,valid,invalid,gpt2-medium,,,1.3126678,2.677086,1.0,0.0833333333333333,-0.31201586,-5.2323866,1.66145514,3.082578400000001,78.04570854,10,0.0,0.0,0.0416666666666666,10.552902151064696,13,99.086247992,8,59.436595808,0.0,12,22.890805804130835,0.0,15,syllogism,True,GPT-2,355,,,,vehicles_mobile_buildings^consistent^valid,vehicles_mobile_buildings,1.0,True,True,True,
,valid,invalid,gpt2-medium,,,1.5084679,2.523378,1.0,0.0769230769230769,-0.37703642,-5.2600856,1.48027808,3.0876354,77.69878341399999,15,0.0,0.0,0.0416666666666666,10.039745411670204,14,99.704624336,13,55.86893766399999,0.0,12,20.712856111974983,0.0,15,syllogism,True,GPT-2,355,,,,vehicles_mobile_buildings^consistent^valid,vehicles_mobile_buildings,2.0,True,True,True,
,invalid,valid,gpt2-medium,,,1.2213328,2.601133,0.5,0.0070921985815602,-2.0117452,-8.3862095,-1.72398756,-3.2851,76.923084676,10,4.015824137,4.015824137,1.0,4.3713193427441706,15,160.6913887,10,0.0,63.34448677999999,20,5.7260365598112785e-15,21.12705746887628,12,syllogism,False,GPT-2,355,,,,vehicles_mobile_buildings^consistent^invalid,vehicles_mobile_buildings,1.0,False,True,True,
,invalid,valid,gpt2-medium,,,1.506732,2.5732367,0.5,0.0080645161290322,-1.8287373,-8.2265415,-1.44309614,-2.9898774999999995,77.83614922,15,3.666986534,3.666986534,1.0,4.379543069081459,15,155.5465364,10,0.0,56.277578545,20,5.7076241049152135e-15,18.824346867394603,12,syllogism,False,GPT-2,355,,,,vehicles_mobile_buildings^consistent^invalid,vehicles_mobile_buildings,2.0,False,True,True,
,valid,invalid,gpt2-medium,,,1.1481154,2.5444512,1.0,0.0909090909090909,-0.2604797,-4.9982,1.8571739000000005,3.1777170000000003,76.243689978,10,0.0,0.0,0.0416666666666666,10.584570713352004,13,96.9008598524,13,63.92090184760002,0.0,12,24.60821469097202,0.0,15,syllogism,True,GPT-2,355,,,,vehicles_mobile_buildings^violate^valid,vehicles_mobile_buildings,1.0,True,True,False,
,valid,invalid,gpt2-medium,,,1.3784513,2.5645268,1.0,0.0833333333333333,-0.3218099,-5.0890226,1.7019995000000003,3.2719404,76.509446387,10,0.0,0.0,0.0416666666666666,10.571349726407114,13,97.10129046699998,13,61.284950333,0.0,12,21.58819760237677,0.0,15,syllogism,True,GPT-2,355,,,,vehicles_mobile_buildings^violate^valid,vehicles_mobile_buildings,2.0,True,True,False,
,invalid,valid,gpt2-medium,,,1.3274711,2.6025405,0.5,0.0077519379844961,-1.9422917,-8.161355,-1.62476154,-2.9776570000000007,77.22531943,10,3.5592242940000007,3.5592242940000007,1.0,4.369149767511335,15,157.4325924,13,0.0,58.64317723400001,20,5.715360140937291e-15,22.26688830394769,12,syllogism,False,GPT-2,355,,,,vehicles_mobile_buildings^violate^invalid,vehicles_mobile_buildings,1.0,False,True,False,
,invalid,valid,gpt2-medium,,,1.159862,2.609566,0.5,0.0074074074074074,-2.20472,-8.286191,-1.95087517,-3.074616400000001,77.09660909,10,3.87733869,3.87733869,1.0,4.184129646383853,15,164.2281247,10,0.0,65.68490031860001,20,5.753700198823093e-15,24.375042140619925,12,syllogism,False,GPT-2,355,,,,vehicles_mobile_buildings^violate^invalid,vehicles_mobile_buildings,2.0,False,True,False,
,valid,invalid,gpt2-medium,,,1.2829517,2.3191495,1.0,0.0714285714285714,-0.26868677,-5.418669,1.92275623,3.047325,75.85964855200001,10,0.0,0.0,0.0416666666666666,10.57946566259052,13,96.8925271044,13,64.2613570956,0.0,12,28.002522726180217,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_phrite_ing_pand^nonsense^valid,nonsense_phrite_ing_pand,1.0,True,False,True,
,valid,invalid,gpt2-medium,,,1.2561884,2.4074943,1.0,0.0769230769230769,-0.26111495,-5.4180703,1.96161475,3.2332687,75.47999828,10,0.0,0.0,0.0416666666666666,10.613684913812412,13,96.3450322627,12,68.26915153729999,0.0,12,30.291848795127137,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_phrite_ing_pand^nonsense^valid,nonsense_phrite_ing_pand,2.0,True,False,True,
,invalid,valid,gpt2-medium,,,1.0535657,2.5929897,0.5,0.0064935064935064,-2.5098689,-8.586305,-2.3101940599999997,-3.198392699999999,75.92465065,10,3.822194966000001,3.822194966000001,1.0,4.213685666324862,15,166.766389,13,0.0,71.02584490609999,20,0.288198569610679,27.233468886373988,4,syllogism,False,GPT-2,355,,,,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,1.0,False,False,True,
,invalid,valid,gpt2-medium,,,1.2247223,2.5368364,0.5,0.0066225165562913,-2.3863497,-8.529699,-2.1473445499999997,-3.167695000000001,76.378207836,10,3.6832904120000007,3.6832904120000007,1.0,4.237717513930871,16,164.2711536,13,0.0,68.020970028,20,0.3181422196037292,25.8759271566204,4,syllogism,False,GPT-2,355,,,,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,2.0,False,False,True,
,valid,invalid,gpt2-medium,,,1.1079413,2.5963593,1.0,0.0714285714285714,-0.20475373,-5.468922,2.3443163699999996,3.4600370000000007,75.00006625399999,10,0.0,0.0,0.0416666666666666,10.497525047420933,13,97.8322443384,13,74.1029402616,0.0,12,24.72273079724291,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,1.0,True,False,False,
,valid,invalid,gpt2-medium,,,1.1880867,2.5125637,1.0,0.0625,-0.2233213,-5.6093154,2.2867602,3.4110236,74.68490327500001,10,0.0,0.0,0.0416666666666666,10.462929038616302,13,98.9153571269,13,73.65974607310001,0.0,12,29.798691808155347,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,2.0,True,False,False,
,invalid,valid,gpt2-medium,,,1.224327,2.5193503,0.5,0.0062893081761006,-2.5407186,-8.793131,-2.30842967,-3.451875000000001,75.662719184,10,3.811803105,3.811803105,1.0,4.055431917510728,16,169.4059032,13,0.0,71.58037619589999,20,5.779304760515321e-15,23.17518677542366,12,syllogism,False,GPT-2,355,,,,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,1.0,False,False,False,
,invalid,valid,gpt2-medium,,,1.2297399,2.5718286,0.5,0.00625,-2.4476657,-8.744622,-2.2092665499999997,-3.4164969999999997,75.76533781500001,10,3.739166897,3.739166897,1.0,4.2168094994341985,15,166.8358395,13,0.0,69.36655720699999,20,5.744135567116376e-15,25.336578656673524,12,syllogism,False,GPT-2,355,,,,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,2.0,False,False,False,
,valid,invalid,gpt2-medium,,,1.125779,2.5505693,1.0,0.0666666666666666,-0.20859261,-5.42413,2.2939605899999997,3.4629080000000005,75.686999045,10,0.0,0.0,0.0416666666666666,10.52545777760126,13,96.5388277374,12,74.41864016260001,0.0,12,25.27859576203739,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,1.0,True,False,True,
,valid,invalid,gpt2-medium,,,1.1160365,2.5217688,1.0,0.0769230769230769,-0.20986232,-5.4276614,2.27903738,3.5870295999999993,75.452558285,10,0.0,0.0,0.0416666666666666,10.514763344647015,13,97.0387198795,13,73.7605688205,0.0,12,29.730446872403235,0.0,8,syllogism,True,GPT-2,355,,,,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,2.0,True,False,True,
,invalid,valid,gpt2-medium,,,1.2295043,2.5398,0.5,0.0059523809523809,-2.3891504,-8.744212,-2.15159221,-3.127940999999999,75.44373245,10,3.350489084,3.350489084,1.0,4.346663267312459,15,164.7320748,13,0.0,65.8547828304,20,5.341577563699221e-15,26.608723284911303,12,syllogism,False,GPT-2,355,,,,nonsense_stope_unt_gleck^nonsense^invalid,nonsense_stope_unt_gleck,1.0,False,False,True,
